Sample,periodicity_autocorrelation,periodicity_fourier,periodicity_information,uniformity_autocorrelation,uniformity_entropy,uniformity_theil_index,uniformity_gini_index,ratio_cds:leader,ratio_cds:trailer,ratio_leader:trailer,prop_reads_CDS,prop_reads_leader,prop_reads_trailer,periodicity_trips-viz,periodicity_dominance
SRR10868415,0.0,0.3596433667845676,0.0258131275756771,0.0,0.7083908027025092,0.0320380126503159,0.0,5.994974537657464,1.3190764739705427,0.2200303713860262,0.5222107104933946,0.080623180991604,0.3964438788889701,0.0384203332225054,0.3480111079684245
SRR10868416,0.0,0.2705139905149271,0.0136480486754115,0.0,0.711052729159542,0.0316011049528106,0.0,8.544072072072073,1.429920633006055,0.1673582129158324,0.5525615112177582,0.060839269179358,0.38568407247677,0.0238234069137859,0.3422698243746673
SRR10868417,0.0,0.2789435311887781,0.0156467662208877,0.0,0.7104007113442546,0.0316627903265205,0.0,6.748538731311142,1.2698728784124853,0.1881700511728066,0.51820420958352,0.0714637579169598,0.4097114707952146,0.0271396841817019,0.3435850259776916
SRR10868418,0.0,0.2928107079957383,0.0171438227377779,0.0,0.7100678159366506,0.0317352619684337,0.0,6.931342340207,1.3260478544113423,0.1913118396590033,0.5282646878018793,0.0705629226310705,0.4005708263809607,0.0252107429915703,0.3431319790125117
SRR10868419,0.0,0.3071138768551825,0.0199524478980893,0.0,0.7090605246694087,0.031745415460482,0.0,6.204419889502763,1.3894128192503377,0.2239391988284159,0.5382475896226735,0.0797406345915401,0.3812359832239093,0.02692739221029,0.3440650298899256
SRR10883785,0.0,0.3687997927002636,0.2465079503495161,0.0,0.7050370963553487,0.0330166014776308,0.0,7.468191558565798,8.390773711957953,1.1235348807214218,0.7966986489092603,0.1066791289592183,0.0949605264366244,0.3775272985421604,0.4858700564625141
SRR10883787,0.0,0.3732331866810654,0.2452831597580529,0.0,0.7043518085507426,0.0329218370536372,0.0,7.748410343365833,8.381950517222993,1.0817638903700544,0.7997802404637333,0.1032172897849968,0.0954300699211765,0.3815518223870924,0.4853112127696638
SRR10883793,0.0,0.3455118605112509,0.2553331493818569,0.0,0.7094803828499857,0.0333055374951363,0.0,10.714357323256666,8.933266892244879,0.8337660041311354,0.8283391010679997,0.0773338460208592,0.0927420436559389,0.3689373805556798,0.4925117033062259
SRR10957154,0.0,0.3370677000486167,0.0899844716935676,0.0,0.7079559675657774,0.0320990229858851,0.0,3.4122562674094707,4.261305504399427,1.2488234090444037,0.6617116220902141,0.181968564363471,0.1499587869141346,0.1700329427013015,0.3908230352789709
SRR10957156,0.0,0.4118671693592123,0.0553994216872679,0.0,0.706254906566137,0.032839449512505,0.0,2.56659778320496,3.995237498433388,1.5566278146802022,0.624571858366119,0.2228130062485535,0.1487850034714186,0.1413020471107616,0.3813449874311017
SRR10970363,0.0,0.3514468604838677,0.3405506322472494,0.0,0.7103575153329967,0.0333560693325072,0.0,10.262419759977671,5.42634200332042,0.5287585316362294,0.7788557161295783,0.0763261462939844,0.1437072850764901,0.3627605483036484,0.5072357754232495
SRR10970365,0.0,0.3498706415903404,0.3380102150754511,0.0,0.7108430596807974,0.0334878189741475,0.0,9.557447092596302,5.16397936731234,0.5403094903149009,0.7688220707089642,0.0808370244605241,0.1493768377528667,0.3575818732226401,0.506473594548552
SRR11005875,0.0,0.4354655766255512,0.4156779194231016,0.0,0.7051511459178644,0.0348907300397195,0.0,23.27981958647792,6.772965563834556,0.2909372015824655,0.8379425356640546,0.0359943741209564,0.1237187060478199,0.5268676768221694,0.5801130684972995
SRR11005876,2.176487002523208,0.4343714808884465,0.4188642513086782,0.9254582769495514,0.7068172368200778,0.0352755511627396,0.925,22.81289342305188,8.310980720871752,0.3643106802258457,0.8559850498467397,0.037521985220068,0.1029944694369299,0.5349265302289046,0.5837275170735426
SRR11005877,0.0,0.4468180049951815,0.4135295874063194,0.0,0.7057899759255504,0.0356033880535332,0.0,23.38877016369613,8.04528170932389,0.3439805365145584,0.8534885783074535,0.0364917792157101,0.1060856050967516,0.5228236275060265,0.5793102037874908
SRR11005878,0.0,0.4399247210865316,0.415362613810083,0.0,0.705895093863954,0.0353740770995598,0.0,22.62313428954786,8.384109534125338,0.3705989376546684,0.8561483448421637,0.0378439315209172,0.1021155963382198,0.5240292070739673,0.5798790313839127
SRR11005879,0.0,0.426149340430586,0.4138197001111218,0.0,0.7059235631247374,0.0349987033544004,0.0,22.74353552440793,8.162630595599051,0.3588989313837803,0.8531135521450912,0.0375101554122729,0.1045145363560926,0.523766328011611,0.580403620767553
SRR11005880,0.0,0.372200245871077,0.3244671720559979,0.0,0.7083179320061809,0.0337702088391723,0.0,23.186532850974444,10.24753721258884,0.4419607398161806,0.8756618630270775,0.0377659682305747,0.0854509571286405,0.3628595951813174,0.511373393081872
SRR11005883,0.0,0.3667585660015261,0.3276629530772876,0.0,0.7089934543306826,0.0337216827185795,0.0,23.56920799407846,10.493991786239416,0.445241596106069,0.8778638743277846,0.0372462186488548,0.0836539509663912,0.3723273795777956,0.5149244398337697
SRR11005884,0.0,0.3657462750808518,0.3299311201509645,0.0,0.7085278025200821,0.0337101018828541,0.0,23.24948618767061,10.303073330219524,0.4431527323680523,0.8761566167054854,0.0376853684809237,0.0850383367597573,0.3655395956014762,0.5142400283241966
SRR11005887,0.0,0.3753637565670886,0.3350332938932486,0.0,0.7077586969794863,0.0338722498123152,0.0,24.18885258592229,10.612668634590507,0.4387421270559559,0.8795150849847218,0.0363603474724796,0.0828740739268976,0.3595551958663409,0.5144906140056751
SRR11005888,0.0,0.3837253140543311,0.3376148599300499,0.0,0.7078432363756492,0.034034117299151,0.0,24.57886069145347,10.576218221902897,0.4302973337401454,0.8798652742108687,0.0357976427490316,0.0831928063273794,0.3627889220783445,0.5162395121206718
SRR11005889,0.0,0.3793372169963777,0.3410788946884117,0.0,0.708236323964814,0.0339859770199297,0.0,24.34657574536225,10.693766626476048,0.4392308281181221,0.8803179013281731,0.0361577706259519,0.082320657638876,0.3728638195828181,0.5198324859048054
SRR11005891,0.0,0.375053185529299,0.3120937321346906,0.0,0.708805442147227,0.0340530302451612,0.0,20.956757144026856,11.568129943502823,0.552,0.8806758919512239,0.0420234607763398,0.0761294579281518,0.3560898409367251,0.5080012240110512
SRR11005894,0.0,0.3307479704886045,0.3134257312228976,0.0,0.708625607311148,0.0327953090104575,0.0,20.51157505634294,11.571642124526536,0.5641518066136102,0.8797929292765873,0.0428924701260965,0.0760300146578698,0.3601297038898757,0.5091723232242719
SRR11005900,0.0,0.3626330313624231,0.3297712410869261,0.0,0.7089303606344746,0.0337742349598974,0.0,20.64315214909823,10.695093037134209,0.518093988741996,0.8747581473559789,0.0423752216249683,0.0817910463512791,0.3372967633695549,0.5036072864143247
SRR11005901,1.7750430217889763,0.3221562659717798,0.3314595585101618,0.9390443760125452,0.709455420652767,0.0326118257868137,0.9,21.555371865338373,11.194699047746482,0.5193461341183292,0.8795548097169859,0.0408044368342043,0.0785688660289659,0.3405602958887054,0.5048489677454396
SRR11005902,0.0,0.3701087936490266,0.3343830231263788,0.0,0.7094162444901276,0.0340025185606206,0.0,21.21613095924292,11.335901671472968,0.5343057927597502,0.8796843530084018,0.0414629959957502,0.0776016216885636,0.3535812532048417,0.509066436633813
SRR11005903,1.9873986936741217,0.3687883285370094,0.3302161156021,0.9410647174290432,0.7088660357099359,0.0339414973774724,0.925,20.90027937217453,11.330346521566726,0.5421145966427281,0.8790977249555819,0.0420615298628956,0.0775878940050302,0.3403155916962417,0.5048548930412
SRR11005904,0.0,0.3702133082974083,0.3332627107674379,0.0,0.7087153272746607,0.0338862504180417,0.0,21.20882110551766,11.48364551299972,0.5414560977183286,0.8807958817096645,0.0415296954662189,0.0767000235868118,0.3495668482280687,0.5079016583396977
SRR11041321,0.0,0.3237813018282316,0.1980167847340099,0.0,0.7031368133630869,0.031815677328298,0.0,5.185664265351266,7.593042288406412,1.4642371545609645,0.7511344064228014,0.1454982066714899,0.0991342080192656,0.3392313055508281,0.4555772592783415
SRR11294608,0.0,0.2816302113748652,0.077024227713633,0.0,0.7091183807663395,0.03169670817341,0.0,4.443870342711824,0.6343480098580908,0.1427467412271499,0.361661210007709,0.0804766763032803,0.557326836661088,0.1213087197958877,0.3777898359055134
SRR11294609,0.0,0.2817443884562528,0.0769220388855596,0.0,0.7083806792081795,0.0316510715031093,0.0,4.942830399720501,0.6641163987133758,0.1343595359353072,0.3732646155523931,0.074860858205545,0.5512626249050564,0.13243927445607,0.3800026830781614
SRR11294610,0.0,0.2796909385527163,0.0769543334877425,0.0,0.7091036301502036,0.0316661431155043,0.0,4.184675307232556,0.6776495909786499,0.1619360024916242,0.3730795637365666,0.0879948067861341,0.5382165131371297,0.1341455712762252,0.3798221475935096
SRR11294611,0.0,0.2835603507482416,0.0784018328813992,0.0,0.7090416451436835,0.0317301838863028,0.0,3.030945294872089,0.525859604510609,0.1734968972882109,0.315128845556425,0.1018483325191965,0.5825853488679367,0.1397026472994156,0.3815571370126874
SRR11362450,0.0,0.879472693032015,0.1614076215328075,0.0,0.6051754881154691,0.3681809604742363,0.0,3.0434782608695654,4.038461538461538,1.3269230769230769,0.704868154158215,0.1572008113590263,0.1359026369168357,0.297752808988764,0.4540816326530612
SRR11362467,0.0,0.943256873504592,0.325336398454812,0.0,0.4670554463519845,0.2963318688521361,0.0,11.372340425531917,5.656084656084656,0.4973544973544973,0.86495267693177,0.0148326034750671,0.1189433535810142,0.3342391304347826,0.5157750342935528
SRR11542141,1.5914472181528945,0.2657528620863311,0.1040881721040313,0.9369880175237072,0.7098521566881388,0.0314754772173717,0.7191176470588235,12.004331360410005,6.502533550348555,0.5416822774314406,0.8073491181927508,0.067254817778137,0.1241591622621423,0.1544442985876775,0.3910075381688992
SRR11542142,1.5878062683448488,0.2645254644692645,0.0926261938560769,0.93874201807867,0.7102873273749696,0.0315029433817425,0.85,11.016310182508878,6.801692819538808,0.6174202348022282,0.8068712881018898,0.0732433341776267,0.1186280106305359,0.139139317764502,0.3853513277564175
SRR11542143,0.0,0.3123204757189818,0.2132448685081404,0.0,0.7077240369297954,0.0322300170329947,0.0,14.148257611170589,6.37988127860091,0.4509305282626286,0.8138212658478176,0.0575209533367044,0.1275605658333326,0.2958736785334405,0.4547350684710646
SRR11542144,1.7356535093410832,0.308183835664221,0.2081270486575835,0.9427049766375284,0.7078261459862989,0.0320680516670875,0.925,13.8851408459588,5.6243114531277145,0.4050597336767125,0.7992461291688179,0.0575612547280306,0.1421055956501754,0.2839744592743741,0.4507075316766298
SRR11542145,1.6257595911958156,0.2793232782638915,0.1580021815497701,0.93745733291399,0.7095569285242425,0.0317227960079205,0.925,10.0222243532881,5.620791502330585,0.5608327357475797,0.7818929861553597,0.0780159132936228,0.1391072744525675,0.238435287159732,0.4236542228377076
SRR11542146,1.6241304780358117,0.2766733758247341,0.1492092349066024,0.93896509732762,0.7099631768746677,0.0317075161161753,0.5568965517241379,10.03158088573796,4.855578423666874,0.4840292351697147,0.7651169397441914,0.0762708239567672,0.1575748289873947,0.2215638702879091,0.4176606764324078
SRR11542147,1.685757226563971,0.2958133662635235,0.1887767369130512,0.9414429179330136,0.7089285644681192,0.0319602085135595,0.925,14.224701471012402,5.215003870247315,0.3666160503174449,0.7915163358747261,0.0556437924189626,0.1517767494652289,0.2414787016661427,0.4390084013317922
SRR11542148,0.0,0.2925700744561327,0.1712413316876856,0.0,0.7093757073713116,0.0319757183843895,0.0,10.297188964858329,7.437969073498965,0.72233005521049,0.811054161404796,0.0787646185937459,0.1090424218479925,0.2482575857956803,0.4340536055531868
SRR11542149,1.686630781534304,0.3073769128724201,0.1256804748637803,0.9060414818296848,0.7042371400455851,0.0316272510271988,0.82,2.3350927846417817,5.440302461108703,2.32980140955867,0.6193123564210954,0.2652195923409963,0.1138378538414724,0.1799337107046977,0.4022427219208492
SRR11542150,1.704608920987707,0.3108623970162755,0.117082339182061,0.9063759273754596,0.70314932797781,0.0316060298245411,0.9,2.290718536282085,4.013694792866258,1.7521553736499735,0.5921198234972702,0.2584865028674806,0.1475248752221206,0.1464718233684702,0.3935412788902151
SRR11542151,0.0,0.3351233212109139,0.2586145137163475,0.0,0.7065587708068377,0.0325749394155978,0.0,3.5972329455197323,4.894312967882154,1.3605771552765034,0.6737927824598148,0.1873086321248691,0.1376685117771239,0.3599541625708063,0.4830626754466511
SRR11542152,0.0,0.3383948836165404,0.2427836333184954,0.0,0.70485277500067,0.0323544833855651,0.0,2.5346237687928146,4.22830593280915,1.6682183702644746,0.61232776211407,0.2415852678623416,0.1448163335019751,0.348742536638321,0.4731989771203911
SRR11542153,0.0,0.3373657442746602,0.2857924570060111,0.0,0.7081051642456853,0.0328327662831557,0.0,5.002231078619543,6.824345172077353,1.3642602800270187,0.7417399398708047,0.1482818222934837,0.108690273010475,0.3822102612059255,0.4967770970645451
SRR11542154,1.6986650627045077,0.3044564629000029,0.1583565353932449,0.924745310747236,0.7062114737112347,0.0317566913371936,0.9083333333333332,2.155421853115815,5.069868874061563,2.35214692044284,0.6010350153800117,0.2788479733149095,0.1185504063931562,0.2308873781704042,0.4227119921741385
SRR11542155,0.0,0.3391302894275524,0.2191018001522159,0.0,0.7042873817403662,0.0322191017193102,0.0,2.5937671209212105,4.978023018993038,1.919225121962772,0.6294377635109237,0.2426731985435032,0.1264433211958605,0.3208599718625897,0.4593245467837752
SRR11542156,0.0,0.3338368860305484,0.2251616063211883,0.0,0.705375907756584,0.0322834246927685,0.0,2.251638796611674,4.370089593383873,1.9408484166999165,0.5968983126632622,0.2650950559039445,0.1365872025980749,0.3295329650200032,0.4622038088572299
SRR11549066,0.0,0.3514248813087264,0.1795844102326985,0.0,0.7025193927098282,0.0318552416572685,0.0,14.855498868728096,10.24393362783128,0.6895718358806182,0.8549263649215306,0.0589187378412272,0.0833829384999296,0.225556606154211,0.4317129097927624
SRR11549067,0.0,0.3426312920645413,0.1731808585794596,0.0,0.7009938239307926,0.0316170407359848,0.0,11.849063609945109,8.880954973923355,0.7495069033530573,0.8318973672543255,0.0714300640748679,0.0936385431933513,0.2320519722031907,0.4292692881649937
SRR11626655,0.0,0.2925978080452208,0.2400992984485656,0.0,0.7101853672679999,0.0319854772119901,0.0,12.747137623082208,10.008405249910105,0.7851492268967997,0.8473260669491074,0.0665022476097754,0.0850052862564937,0.3127813099202745,0.4708061242331405
SRR11626656,0.0,0.3561514539310322,0.3172289487550137,0.0,0.7095619037055636,0.0337053827578311,0.0,17.749518629609458,8.757229962189596,0.4933784484487894,0.8528783949191643,0.048083323111695,0.097755328236143,0.3515664442719332,0.505422152306827
SRR11626659,0.0,0.3377022092413291,0.2201022357431583,0.0,0.709374636226859,0.0330554791260295,0.0,13.220606917080724,10.438403238155152,0.7895555252209316,0.8519327486525123,0.0645943226883134,0.0823252254434296,0.3429350036501829,0.4674059641541466
SRR11626660,0.0,0.3576921346445235,0.2624228620891345,0.0,0.7087838202796521,0.0333602800630272,0.0,15.021842544394907,8.741061723743135,0.5818901175345285,0.845236879377058,0.0564031605991203,0.0973307086724336,0.353399100491885,0.4915175711841354
SRR11626663,0.0,0.268159579460521,0.1600226865756063,0.0,0.7098326880245776,0.0315483902692055,0.0,7.092908341968468,9.359716579745848,1.3195879783705595,0.8004911459895945,0.1128630873786689,0.0856142924159348,0.2243456024820068,0.4231673364621082
SRR11626664,0.0,0.2986166226887384,0.2186864232934525,0.0,0.7092703211559112,0.0321474020446016,0.0,7.394240104705863,7.50609042249073,1.0151266818768412,0.7859909869376811,0.1064702649872014,0.1065098803559271,0.3000796565841302,0.4583168674475613
SRR11626667,0.0,0.3965139651245238,0.2991532764339628,0.0,0.707328110438428,0.0339713933447343,0.0,18.21689292982853,9.48918133999472,0.5209000995146124,0.8608464029532368,0.0472731559770254,0.0907976612840832,0.3952374980766956,0.510946546715218
SRR11626668,0.0,0.3507661368121012,0.2738914424634071,0.0,0.7068245161097247,0.0328984748843482,0.0,17.540115289027984,8.387993386210635,0.4782176883100447,0.8490213498609167,0.0484248133143527,0.1013159942568114,0.3245476587350744,0.483416778524195
SRR1173905,0.0,0.434137566948459,0.1961002786618842,0.0,0.6909624864851444,0.0325182026042732,0.0,58.92693765520847,7.8673677720321775,0.1335105485722927,0.8726799025215485,0.0148095240860427,0.1109239999716107,0.2345749187967801,0.4458650362568367
SRR1173907,0.0,0.36526139906262,0.1915048481764503,0.0,0.7005725380260966,0.0324781107283373,0.0,51.76330420969023,8.066229338494256,0.1558291044524208,0.8734775340315922,0.0168744547390789,0.1082882096921194,0.247950280785734,0.4466128682165933
SRR1173909,0.0,0.3732587318839581,0.1380298419510217,0.0,0.6965017784849603,0.0320813042349733,0.0,42.71090002223846,9.82476486966435,0.2300294506683036,0.8879075665215926,0.0207896075077435,0.0903749248763348,0.1636657343632575,0.4088409952811175
SRR1173911,0.0,0.256896224730079,0.0302255999372263,0.0,0.7106500332372969,0.0314205386778979,0.0,8.49520052231653,0.9176872044742098,0.1080241957871959,0.4525891249869594,0.0532852110565814,0.493205983913368,0.0502640221199628,0.3513674186958008
SRR1173913,0.0,0.3325410214425608,0.1920922673830398,0.0,0.7033503312236149,0.0320298785561021,0.0,23.851744862349747,8.208331943341717,0.3441396841494252,0.8585403944506435,0.0359992212310829,0.1046083441321227,0.2710603483319455,0.4455070216248815
SRR1173915,0.0,0.258139547660553,0.0337149150854201,0.0,0.7107478872671572,0.0314405382035965,0.0,8.166233935677473,0.9381403895846948,0.114880420641154,0.4565304430203887,0.0559064644789494,0.4866544000478413,0.0548876922330567,0.3531026024036946
SRR11780978,2.008536909885227,0.3993976249091091,0.3034849332545959,0.9154624742248136,0.7069479914857774,0.0340434308872455,0.925,11.771253574051494,6.843634057265088,0.5813853226602108,0.811548599524736,0.0689432603264711,0.1185844527533159,0.4340751027539169,0.5167044091152836
SRR11780979,2.080231861495103,0.4087122177471667,0.3422780607463266,0.922817502595777,0.7069797046929341,0.0341382602796135,0.84375,12.73529115526842,7.023994222657816,0.5515377808816002,0.8182329998178808,0.064249257425056,0.1164911265414265,0.4371067474835233,0.5317213601880568
SRR11780980,0.0,0.3663146946608693,0.2794878960180097,0.0,0.7071008946566573,0.0331529607351144,0.0,11.833496918410836,6.101730308902314,0.5156320528895475,0.8002585680567988,0.0676265497489366,0.1311527267747701,0.3930448834588335,0.4988172730907637
SRR11780981,0.0,0.3229968909636539,0.2475505003222439,0.0,0.7095567096448195,0.0326088634665168,0.0,11.478239312472455,6.089700122756766,0.5305430525515871,0.7982419900784694,0.0695439403507719,0.1310806729374895,0.3530129745831518,0.4794121640084069
SRR12021932,0.0,0.2847074746158949,0.1236121847069379,0.0,0.7099359787682031,0.031883545896953,0.0,18.37107641707429,0.3984675977508638,0.0216899428593374,0.2804809849685294,0.0152718525958209,0.7038926093648372,0.1261292785846237,0.3941992196610694
SRR12021935,0.0,0.2841124777683241,0.1154102902201308,0.0,0.7097487268223123,0.0318365914634279,0.0,15.417432395169078,2.38549201236542,0.1547269319055288,0.6731890354686232,0.0436692890739663,0.2821926881546036,0.1009558270767126,0.3882257385883972
SRR12081746,0.0,0.3702314206806343,0.1831045987433257,0.0,0.7000019918218651,0.0319979332240949,0.0,2.618938356438657,9.183783227159326,3.506681707334198,0.6702667881689988,0.2523420815230149,0.0754925203255748,0.1722640319201684,0.4222191410409509
SRR12285170,0.0,0.3101682859882466,0.1365147214047322,0.0,0.708930576882004,0.0320869418177872,0.0,8.572635774967983,5.61217549432318,0.6546616048602788,0.7682052370116699,0.0900383301606751,0.1401202391751168,0.258866068493651,0.4194491365061821
SRR12285183,0.0,0.3569046661125785,0.1770853622342855,0.0,0.7024643414201884,0.0325042122757216,0.0,6.789635282447476,4.626026755541887,0.6813365612584616,0.7298752840801167,0.1078454157234573,0.1605077799404241,0.3211344205547515,0.4468286357412572
SRR12285187,0.0,0.5425954971810106,0.0852274014798556,0.0,0.6636390115931061,0.0331001931228062,0.0,1.9539980711621676,1.942739800420881,0.9942383409137192,0.4973685580697899,0.2528391873457529,0.2462996324103674,0.197556997173488,0.4034552743421515
SRR12391503,0.0,0.3753957953182072,0.3089272108134395,0.0,0.6988392898784391,0.0323177015386691,0.0,24.95845486795428,7.091295972763517,0.284123997670564,0.8457788782315814,0.0339110715802463,0.1193671856428172,0.3029343090634699,0.4881546394618336
SRR12391506,0.0,0.3773879790954978,0.3354403938183584,0.0,0.6996776513112477,0.0322044409161883,0.0,34.53416175172665,7.53099518826854,0.2180737798823799,0.8595625673584135,0.0248942400994681,0.1141506101874686,0.333478352288365,0.5087611958276748
SRR12391509,0.0,0.3917424925339233,0.3337803100825543,0.0,0.700607752750898,0.0325103728657462,0.0,27.20923883367915,8.293043027573976,0.3047877626517424,0.8628144057093301,0.0317103106620038,0.1040406294075422,0.3554441011617354,0.5201575082180087
SRR12391512,0.0,0.3495887120935753,0.3371508484623773,0.0,0.7017397644935163,0.0319296527911349,0.0,27.450451752800863,9.308868226681485,0.3391153016537028,0.8734108512869575,0.0318190041641369,0.093826467720273,0.35830490851223,0.5210386776416445
SRR12391515,0.0,0.4114302375226792,0.3449414711630393,0.0,0.7001530294715731,0.032258148624582,0.0,27.05494164958764,8.760693019405364,0.3238111962270261,0.8679292857404297,0.0320799324361878,0.0990737088113568,0.4331023316730089,0.5404936824465459
SRR12391518,0.0,0.3682056002875896,0.3377558399436253,0.0,0.6997650395198123,0.0318445779498384,0.0,27.13316894333764,7.643254328483276,0.2816941266405236,0.8555874413523381,0.0315354667036378,0.1119510302179577,0.4080174696216206,0.5292461345925354
SRR12391521,0.0,0.4777841620923451,0.3497657000223243,0.0,0.6935550554087467,0.032702283439494,0.0,29.87362067722044,8.517932582998844,0.2851322467749626,0.8679992964376986,0.0290563896278781,0.1019109731751811,0.4137782107197143,0.5354966483103245
SRR12391524,0.0,0.4887109934886733,0.3506769877014641,0.0,0.6939649656501846,0.032814043363339,0.0,28.45699273627254,8.682071658747065,0.3050944890491015,0.8683508762346321,0.0305147473036964,0.1000205530196209,0.427635720607884,0.5403207355079429
SRR12391527,0.0,0.4009863670463787,0.3382629073348122,0.0,0.6968958695146831,0.0327154266168152,0.0,42.48199873602636,8.605058435167289,0.2025577583728392,0.876638183338001,0.020638833245325,0.1018870828781488,0.3639456609155236,0.5174005506881506
SRR12391530,0.0,0.3687103856302999,0.3301778027559712,0.0,0.6994843842511789,0.0319302250765657,0.0,42.80147455770981,7.870451361117256,0.1838827153140581,0.8682959629189035,0.0202899103948596,0.1103315308843305,0.3136010339553998,0.5014119557661189
SRR12391533,0.0,0.3563418120841033,0.3382246296341192,0.0,0.6992165902066544,0.0316661768184917,0.0,41.25705613780222,7.8215005852439825,0.1895797062960449,0.8669803987410015,0.0210180138829986,0.1108617511068567,0.3231952202976597,0.5069314380475985
SRR12391536,0.0,0.3837287349737677,0.3384899665583046,0.0,0.7018810445400937,0.0324985627959949,0.0,34.96285100853156,8.877646906920694,0.2539165614598875,0.8753715117504516,0.0250371688576606,0.0986039221455661,0.3026378871979134,0.5047149991570219
SRR12407382,0.0,0.3138469402587668,0.2736214134036003,0.0,0.7105369384490527,0.0323129586300708,0.0,17.537317073170733,7.151680923015715,0.4077978913865128,0.8263496791804235,0.0473895536841866,0.1174601736333312,0.3977203398657798,0.5038801538565355
SRR12407383,0.0,0.3068879961969049,0.2794454737453211,0.0,0.7106334921136338,0.0321322135363354,0.0,18.86635625123836,7.62815942319247,0.4043260564790707,0.8365507349361125,0.0443725079941573,0.109777654959448,0.4214382962708788,0.5122327366743966
SRR12407384,0.0,0.3225886524025481,0.2484809407808286,0.0,0.7101045009125183,0.0323748771973277,0.0,17.038732095940333,6.85418158262589,0.4022706351641608,0.8220934994565816,0.0486516924724746,0.1213791799896041,0.3809560498827776,0.4871370051044482
SRR12407385,0.0,0.3040613374241511,0.2601623373760378,0.0,0.7102994661228762,0.0320473229443723,0.0,16.9362463508805,7.455992703453422,0.4402387960698147,0.8319901778873227,0.0491705668946799,0.1117265317049304,0.4281598201903305,0.5027226502866897
SRR12415945,0.0,0.4472085081322109,0.1725421360032462,0.0,0.7007275311969249,0.0323611061025504,0.0,9.068065701135836,5.986480459385628,0.6601717121034733,0.7819225303223603,0.0865418515812697,0.1306124080879012,0.2724094724971808,0.4377300125598513
SRR1248252,0.0,0.352583078541222,0.2474305951334967,0.0,0.7030998019300386,0.0323264241114092,0.0,6.99774350558529,6.148930155960033,0.8787018488248717,0.7648979845416001,0.109486475173166,0.1243862420444441,0.3552644785707116,0.4773259329537808
SRR1248253,0.0,0.3773556375372678,0.3143093438942027,0.0,0.7034023790935424,0.0329004980819321,0.0,6.959584821228226,5.108579845457369,0.7340351438601775,0.7455917740491619,0.107210026198865,0.1459820194205588,0.3903827340427656,0.5054845686269959
SRR1248255,0.0,0.3958508274947322,0.3000524941175697,0.0,0.7025558786107395,0.0330152686672666,0.0,6.509470393119849,5.440214514917225,0.8357384220791958,0.746560049688735,0.1149168708275569,0.1372017001341677,0.4062933049853757,0.5055760627224002
SRR12494969,0.0,0.2584423323298908,0.0143687218207648,0.0,0.7106875563436257,0.0314212151849593,0.0,5.003985332598815,1.0342341220423412,0.2066820850382494,0.4611302422351782,0.0910169299732278,0.4470530067869055,0.0230824704540072,0.3412468848081482
SRR12494970,0.0,0.3488432976345234,0.2697388346767907,0.0,0.7067020056376063,0.0329621027458044,0.0,8.662408866243235,6.90804570797268,0.7974739838121497,0.7922735861210117,0.0914528492291836,0.1148001030617941,0.2951200702314834,0.474978626121088
SRR12494971,0.0,0.2585308968812021,0.0131705457451926,0.0,0.7105579113174693,0.0314463334193169,0.0,2.996133097315295,0.9492679116286212,0.316831022119551,0.4192120192120192,0.1361461361461361,0.4439278439278439,0.0228567650073286,0.3409535833586966
SRR12494972,0.0,0.2594375303180698,0.0212890095703183,0.0,0.7109555871503369,0.0314532813673328,0.0,3.906199654683278,1.033446201811556,0.2645656374918065,0.4514879689288424,0.1121365279010249,0.4355363504250421,0.0503385935965826,0.3482437293674112
SRR12494973,0.0,0.4036432288258282,0.3003044361042801,0.0,0.7041258741207868,0.0336125194029787,0.0,6.963793071947967,8.289023720593912,1.1903029907629408,0.7900091188874957,0.1134431053956871,0.0953493673771799,0.3610617823962911,0.4969253970531119
SRR12494974,0.0,0.4313179570940796,0.3055737638669216,0.0,0.7030142295397092,0.0340079459200067,0.0,9.18551143174127,8.9947044886283,0.979227401268739,0.8185300949614213,0.0891115275098011,0.0910374818432729,0.3546668324442217,0.4991427961910672
SRR12494975,0.0,0.2592273198984755,0.0119392822889797,0.0,0.7107984661352924,0.0314441319144548,0.0,2.7532756450762186,0.95396824822405,0.3464848315968892,0.4138834974117917,0.1483870156872532,0.4369909393259826,0.01415756537464,0.3395867379610009
SRR12494976,0.0,0.2590709762517523,0.02157534695509,0.0,0.7107688988883152,0.0314365682889053,0.0,2.599657046589519,0.9853120872647112,0.3790161815987761,0.4187423998495535,0.1541396280262417,0.4263028420909515,0.0503216625655924,0.3485097079755007
SRR12494977,0.0,0.3761489879034806,0.2716096899831047,0.0,0.7047899302377747,0.0331880398914914,0.0,5.89384306975107,3.802440962981221,0.6451547687953318,0.6972248184884163,0.1182910775144958,0.1834336950280473,0.3693294592536662,0.4917236906418017
SRR12494978,0.0,0.4256447646496575,0.2860896618549484,0.0,0.7024059236918726,0.0337985586717557,0.0,7.834239674560266,6.712546165446123,0.8568216501268703,0.7822161606906639,0.0998641415116321,0.1167210083087748,0.3569564784966681,0.4928886309650397
SRR12494979,0.0,0.2587981370417785,0.0110133758222623,0.0,0.7107341680068023,0.0314326799331911,0.0,2.3358150827387907,0.9343616481764454,0.4000152473888846,0.4006529329650001,0.1663362016753752,0.4322934858411628,0.0199422884794633,0.3402930249872746
